Date,Close,Open,High,Low,Volume,Change
1998年11月,"3,843.38","3,552.45","3,983.25","3,502.76",356.81M,9.10%
1998年12月,"3,942.66","3,756.98","3,942.66","3,584.42",338.99M,2.58%
1999年1月,"4,251.80","4,030.44","4,320.52","3,845.77",431.93M,7.84%
1999年2月,"4,092.94","4,310.69","4,354.29","3,954.56",382.63M,-3.74%
1999年3月,"4,197.88","4,096.27","4,262.32","3,986.58",435.16M,2.56%
1999年4月,"4,405.35","4,154.75","4,432.59","4,150.79",348.59M,4.94%
1999年5月,"4,351.29","4,413.72","4,483.94","4,243.22",332.20M,-1.23%
1999年6月,"4,536.61","4,323.08","4,587.97","4,282.79",447.83M,4.26%
1999年7月,"4,382.06","4,608.58","4,702.62","4,291.94",430.30M,-3.41%
1999年8月,"4,589.22","4,321.18","4,671.28","4,197.38",410.27M,4.73%
1999年9月,"4,591.42","4,606.80","4,773.82","4,499.87",554.24M,0.05%
1999年10月,"4,888.62","4,588.80","4,903.43","4,452.93",472.06M,6.47%
1999年11月,"5,341.62","4,872.88","5,443.23","4,831.82",557.72M,9.27%
1999年12月,"5,958.32","5,315.75","5,979.54","5,312.89",510.24M,11.55%
2000年1月,"5,659.81","6,024.38","6,102.12","5,388.85",637.00M,-5.01%
2000年2月,"6,190.96","5,700.87","6,396.97","5,700.87",649.73M,9.38%
2000年3月,"6,286.05","6,272.13","6,590.35","6,144.07",637.75M,1.54%
2000年4月,"6,419.72","6,382.28","6,461.52","5,752.44",526.10M,2.13%
2000年5月,"6,426.26","6,489.04","6,591.44","6,003.90",762.17M,0.10%
2000年6月,"6,446.54","6,428.46","6,780.66","6,391.64",795.40M,0.32%
2000年7月,"6,542.49","6,462.03","6,631.48","6,374.52",712.38M,1.49%
2000年8月,"6,625.42","6,524.67","6,712.30","6,354.93",776.51M,1.27%
2000年9月,"6,266.63","6,648.64","6,944.77","6,085.40",947.65M,-5.42%
2000年10月,"6,397.66","6,150.49","6,434.50","5,828.14",1.06B,2.09%
2000年11月,"5,928.08","6,434.90","6,459.50","5,893.54",1.03B,-7.34%
2000年12月,"5,926.42","5,942.36","6,126.41","5,673.87",978.58M,-0.03%
