Date,Close,Open,High,Low,Volume,Change
2011年5月,"4,708.30","4,826.30","4,835.50","4,582.70",20.94B,-2.38%
2011年6月,"4,608.00","4,711.30","4,724.80","4,451.70",20.35B,-2.13%
2011年7月,"4,424.60","4,612.20","4,657.40","4,421.10",18.56B,-3.98%
2011年8月,"4,296.50","4,440.90","4,517.40","3,765.90",26.63B,-2.90%
2011年9月,"4,008.60","4,297.90","4,354.60","3,862.40",24.25B,-6.70%
2011年10月,"4,298.10","3,990.60","4,417.60","3,840.20",17.74B,7.22%
2011年11月,"4,119.80","4,278.10","4,365.00","3,973.80",17.16B,-4.15%
2011年12月,"4,056.60","4,157.50","4,335.20","4,038.10",14.34B,-1.53%
2012年1月,"4,262.70","4,069.90","4,315.60","4,069.10",12.73B,5.08%
2012年2月,"4,298.50","4,258.90","4,318.80","4,170.20",18.15B,0.84%
2012年3月,"4,335.20","4,291.00","4,361.10","4,143.70",19.19B,0.85%
2012年4月,"4,396.60","4,349.40","4,397.90","4,246.10",12.93B,1.42%
2012年5月,"4,076.30","4,398.60","4,448.50","4,024.80",19.86B,-7.29%
2012年6月,"4,094.60","4,076.30","4,159.30","3,985.00",17.07B,0.45%
2012年7月,"4,269.20","4,094.60","4,288.10","4,062.30",14.34B,4.26%
2012年8月,"4,316.10","4,269.20","4,403.90","4,212.70",17.67B,1.10%
2012年9月,"4,387.00","4,310.00","4,421.00","4,261.20",16.51B,1.64%
2012年10月,"4,517.00","4,387.00","4,581.80","4,375.00",14.85B,2.96%
2012年11月,"4,506.00","4,517.00","4,519.30","4,334.30",15.73B,-0.24%
2012年12月,"4,649.00","4,506.00","4,688.60","4,500.20",12.30B,3.17%
2013年1月,"4,878.80","4,648.90","4,906.20","4,648.90",13.14B,4.94%
2013年2月,"5,104.10","4,878.80","5,112.50","4,869.50",15.11B,4.62%
2013年3月,"4,966.50","5,104.10","5,163.50","4,927.90",15.31B,-2.70%
2013年4月,"5,191.20","4,966.50","5,195.10","4,883.70",14.58B,4.52%
2013年5月,"4,926.60","5,187.30","5,249.60","4,897.90",17.14B,-5.10%
2013年6月,"4,802.60","4,926.60","4,933.30","4,632.30",15.15B,-2.52%
2013年7月,"5,052.00","4,802.60","5,098.50","4,702.70",14.33B,5.19%
2013年8月,"5,135.00","5,052.00","5,168.20","5,007.90",14.91B,1.64%
2013年9月,"5,218.90","5,135.00","5,314.30","5,115.10",13.75B,1.63%
2013年10月,"5,425.50","5,218.90","5,457.30","5,118.90",12.75B,3.96%
2013年11月,"5,320.10","5,425.50","5,439.20","5,284.90",12.46B,-1.94%
2013年12月,"5,352.20","5,320.00","5,367.40","5,028.20",12.43B,0.60%
2014年1月,"5,190.00","5,352.20","5,383.40","5,158.90",10.81B,-3.03%
2014年2月,"5,404.80","5,190.00","5,461.70","5,052.20",13.69B,4.14%
2014年3月,"5,394.80","5,404.80","5,462.30","5,288.50",15.04B,-0.19%
2014年4月,"5,489.10","5,394.80","5,554.50","5,350.50",10.54B,1.75%
2014年5月,"5,492.50","5,489.10","5,541.70","5,372.10",12.37B,0.06%
2014年6月,"5,395.70","5,484.10","5,526.00","5,373.60",12.43B,-1.76%
2014年7月,"5,632.90","5,395.70","5,644.20","5,370.90",12.09B,4.40%
