Date,Close,Open,High,Low,Volume,Change
2008年2月,"2,271.48","2,392.58","2,419.23","2,252.65",19.89B,-4.95%
2008年3月,"2,279.10","2,271.26","2,346.78","2,155.42",19.52B,0.34%
2008年4月,"2,412.80","2,306.51","2,451.19","2,266.29",17.61B,5.87%
2008年5月,"2,522.66","2,416.49","2,551.47","2,416.49",17.48B,4.55%
2008年6月,"2,292.98","2,514.82","2,549.94","2,290.59",19.27B,-9.10%
2008年7月,"2,325.55","2,274.24","2,353.39","2,167.29",20.42B,1.42%
2008年8月,"2,367.52","2,326.83","2,473.20","2,280.93",14.41B,1.80%
2008年9月,"2,091.88","2,402.11","2,413.11","1,983.73",19.75B,-11.64%
2008年10月,"1,720.95","2,075.10","2,083.20","1,493.79",25.28B,-17.73%
2008年11月,"1,535.57","1,718.89","1,785.84","1,295.48",15.97B,-10.77%
2008年12月,"1,577.03","1,496.09","1,602.92","1,398.07",15.38B,2.70%
2009年1月,"1,476.42","1,578.87","1,665.63","1,434.08",15.09B,-6.38%
2009年2月,"1,377.84","1,460.85","1,598.50","1,372.42",15.71B,-6.68%
2009年3月,"1,528.59","1,356.13","1,587.00","1,265.52",17.30B,10.94%
2009年4月,"1,717.30","1,504.87","1,753.61","1,498.54",15.43B,12.35%
2009年5月,"1,774.33","1,719.29","1,774.33","1,664.19",14.46B,3.32%
2009年6月,"1,835.04","1,796.09","1,879.92","1,753.78",16.20B,3.42%
2009年7月,"1,978.50","1,846.12","2,009.81","1,727.05",14.22B,7.82%
2009年8月,"2,009.06","1,998.35","2,059.48","1,929.64",12.70B,1.54%
2009年9月,"2,122.42","2,001.30","2,167.70","1,958.04",14.27B,5.64%
2009年10月,"2,045.11","2,111.77","2,190.64","2,040.21",15.23B,-3.64%
2009年11月,"2,144.60","2,047.42","2,205.32","2,024.27",11.98B,4.86%
2009年12月,"2,269.15","2,162.23","2,295.80","2,155.96",11.53B,5.81%
2010年1月,"2,147.35","2,294.41","2,326.28","2,140.34",12.78B,-5.37%
2010年2月,"2,238.26","2,155.81","2,251.68","2,100.17",12.18B,4.23%
2010年3月,"2,397.96","2,247.40","2,432.25","2,247.33",14.44B,7.14%
2010年4月,"2,461.19","2,411.68","2,535.28","2,383.77",13.66B,2.64%
2010年5月,"2,257.04","2,472.32","2,503.00","2,140.53",15.56B,-8.29%
2010年6月,"2,109.24","2,244.79","2,341.11","2,105.26",14.17B,-6.55%
2010年7月,"2,254.70","2,110.75","2,307.60","2,061.14",12.50B,6.90%
2010年8月,"2,114.03","2,283.32","2,309.43","2,099.29",11.61B,-6.24%
2010年9月,"2,368.62","2,142.75","2,400.06","2,141.95",11.62B,12.04%
2010年10月,"2,507.41","2,386.82","2,517.50","2,332.46",10.96B,5.86%
2010年11月,"2,498.23","2,520.45","2,592.94","2,459.79",11.05B,-0.37%
2010年12月,"2,652.87","2,535.19","2,675.26","2,535.19",9.34B,6.19%
2011年1月,"2,700.08","2,676.65","2,766.17","2,663.64",9.52B,1.78%
2011年2月,"2,782.27","2,717.61","2,840.51","2,705.54",9.62B,3.04%
2011年3月,"2,781.07","2,791.08","2,802.32","2,603.50",12.13B,-0.04%
2011年4月,"2,873.54","2,796.67","2,876.83","2,706.50",10.19B,3.32%
2011年5月,"2,835.30","2,881.28","2,887.75","2,739.85",11.83B,-1.33%
2011年6月,"2,773.52","2,829.39","2,834.05","2,599.86",12.85B,-2.18%
2011年7月,"2,756.38","2,775.08","2,878.94","2,724.99",9.76B,-0.62%
2011年8月,"2,579.46","2,791.45","2,796.24","2,331.65",15.41B,-6.42%
2011年9月,"2,415.40","2,583.34","2,643.37","2,414.31",11.94B,-6.36%
2011年10月,"2,684.41","2,401.19","2,753.37","2,298.89",11.33B,11.14%
2011年11月,"2,620.34","2,607.31","2,730.39","2,441.48",10.18B,-2.39%
2011年12月,"2,605.15","2,615.67","2,674.53","2,518.01",8.75B,-0.58%
2012年1月,"2,813.84","2,657.39","2,834.30","2,627.23",8.79B,8.01%
2012年2月,"2,966.89","2,830.10","3,000.11","2,825.19",9.35B,5.44%
2012年3月,"3,091.57","2,979.11","3,134.17","2,900.28",9.68B,4.20%
2012年4月,"3,046.36","3,085.94","3,128.25","2,946.04",8.93B,-1.46%
2012年5月,"2,827.34","3,044.79","3,085.40","2,774.45",10.55B,-7.19%
2012年6月,"2,935.05","2,810.13","2,942.28","2,726.68",10.16B,3.81%
2012年7月,"2,939.52","2,938.41","2,987.94","2,837.72",8.86B,0.15%
2012年8月,"3,066.96","2,956.72","3,100.54","2,890.85",8.59B,4.34%
2012年9月,"3,116.23","3,063.25","3,196.93","3,040.24",8.06B,1.61%
2012年10月,"2,977.23","3,130.31","3,171.46","2,961.16",8.25B,-4.46%
2012年11月,"3,010.24","2,987.54","3,033.85","2,810.80",8.59B,1.11%
2012年12月,"3,019.51","3,029.21","3,061.82","2,951.04",7.73B,0.31%
