Date,Close,Open,High,Low,Volume,Change
1996年7月,"6,123.30","6,043.90","6,713.20","5,879.40",320.77B,1.31%
1996年8月,"6,259.40","6,123.30","6,400.80","6,016.00",220.82B,2.22%
1996年9月,"6,446.90","6,259.40","6,631.50","6,132.30",183.50B,3.00%
1996年10月,"6,533.20","6,446.90","6,851.50","6,316.90",225.97B,1.34%
1996年11月,"6,666.10","6,533.20","6,757.80","6,478.90",203.73B,2.03%
1996年12月,"7,039.90","6,666.10","7,052.50","6,599.10",209.69B,5.61%
1997年1月,"7,964.70","7,039.90","7,991.80","6,952.50",226.36B,13.14%
1997年2月,"8,828.70","7,964.70","9,181.10","7,963.30",271.58B,10.85%
1997年3月,"9,044.00","8,829.00","9,568.00","8,707.00",206.07B,2.44%
1997年4月,"9,982.00","9,044.00","10,000.00","8,982.00",214.61B,10.37%
1997年5月,"11,345.00","9,982.00","11,458.00","9,982.00",230.05B,13.65%
1997年6月,"12,568.00","11,345.00","13,223.00","10,988.00",234.83B,10.78%
1997年7月,"12,872.00","12,568.00","14,005.00","10,765.00",179.02B,2.42%
1997年8月,"10,609.00","12,872.00","12,872.00","10,518.00",137.39B,-17.58%
1997年9月,"11,797.00","10,609.00","12,020.00","9,921.00",138.66B,11.20%
1997年10月,"8,986.00","11,797.00","13,037.00","8,456.00",214.77B,-23.83%
1997年11月,"9,395.00","8,986.00","10,334.00","7,522.00",202.42B,4.55%
1997年12月,"10,197.00","9,395.00","10,212.00","8,852.00",160.59B,8.54%
1998年1月,"9,720.00","10,197.00","10,655.00","8,441.00",145.29B,-4.68%
1998年2月,"10,571.00","9,913.00","10,626.00","9,716.00",129.46B,8.76%
1998年3月,"11,947.00","10,572.00","12,112.00","10,572.00",193.70B,13.02%
1998年4月,"11,677.00","11,947.00","12,339.00","11,051.00",227.73B,-2.26%
1998年5月,"9,847.00","11,719.00","11,789.00","8,971.00",175.22B,-15.67%
1998年6月,"9,678.00","9,750.00","10,563.00","9,062.00",195.42B,-1.72%
1998年7月,"10,707.00","9,680.00","11,156.00","9,680.00",190.24B,10.63%
1998年8月,"6,472.00","10,705.00","10,705.00","6,454.00",208.66B,-39.55%
1998年9月,"6,593.00","6,472.00","7,453.00","4,576.00",246.80B,1.87%
1998年10月,"7,047.00","6,593.00","7,630.00","5,878.00",181.08B,6.89%
1998年11月,"8,631.00","7,047.00","9,128.00","7,047.00",159.98B,22.48%
1998年12月,"6,784.00","8,631.00","8,738.00","6,378.00",141.19B,-21.40%
1999年1月,"8,171.00","6,787.00","8,540.00","4,797.00",9.74B,20.45%
1999年2月,"8,911.00","8,187.00","9,267.00","8,160.00",11.53B,9.06%
1999年3月,"10,696.00","8,912.00","11,101.00","8,912.00",8.19B,20.03%
1999年4月,"11,351.00","10,697.00","11,827.00","10,676.00",6.68B,6.12%
1999年5月,"11,090.00","11,351.00","12,589.00","10,563.00",11.51B,-2.30%
1999年6月,"11,627.00","11,090.00","12,118.00","10,742.00",11.81B,4.84%
1999年7月,"10,442.00","11,634.00","11,996.00","10,345.00",9.61B,-10.19%
1999年8月,"10,565.00","10,441.00","10,726.00","9,579.00",13.34B,1.18%
1999年9月,"11,106.00","10,583.00","11,735.00","10,583.00",13.67B,5.12%
1999年10月,"11,700.00","11,105.00","11,826.00","10,796.00",10.69B,5.35%
1999年11月,"13,779.00","11,701.00","14,054.00","11,685.00",12.61B,17.77%
1999年12月,"17,092.00","13,784.00","17,105.00","13,556.00",13.31B,24.04%
2000年1月,"16,388.27","17,098.00","18,099.23","15,350.00",11.01B,-4.12%
2000年2月,"17,660.20","16,389.12","18,885.84","16,389.12",12.22B,7.76%
2000年3月,"17,820.37","17,668.27","19,046.51","16,922.37",13.61B,0.91%
2000年4月,"15,537.60","17,825.98","17,825.98","14,029.35",11.65B,-12.81%
2000年5月,"14,956.61","15,596.23","15,944.15","13,555.61",6.27B,-3.74%
2000年6月,"16,727.95","14,967.34","17,396.45","14,967.34",4.76B,11.84%
2000年7月,"16,454.60","16,746.74","17,794.67","16,389.99",4.15B,-1.63%
2000年8月,"17,346.70","16,474.82","17,925.75","16,072.74",6.16B,5.42%
2000年9月,"15,928.39","17,359.71","17,715.80","15,656.58",4.74B,-8.18%
2000年10月,"14,867.23","15,949.78","16,403.82","13,570.68",4.69B,-6.66%
2000年11月,"13,287.39","14,857.88","15,191.43","13,287.39",3.22B,-10.63%
2000年12月,"15,259.29","13,303.40","15,415.17","13,241.57",3.94B,14.84%
2001年1月,"17,672.77","15,242.11","18,023.08","15,173.61",6.63B,15.82%
2001年2月,"15,891.41","17,670.14","17,673.12","15,558.28",3.44B,-10.08%
2001年3月,"14,438.45","15,890.65","16,813.06","13,761.25",4.45B,-9.14%
2001年4月,"14,917.54","14,441.44","15,267.36","13,325.13",4.65B,3.32%
2001年5月,"14,649.98","14,877.14","15,304.03","14,056.40",5.94B,-1.79%
2001年6月,"14,559.79","14,654.43","15,644.37","14,164.16",4.35B,-0.62%
2001年7月,"13,754.16","14,579.30","14,771.47","13,360.99",3.62B,-5.53%
2001年8月,"12,840.60","13,757.49","14,142.76","12,680.97",3.93B,-6.64%
2001年9月,"10,635.74","12,848.99","12,947.24","9,532.84",5.02B,-17.17%
2001年10月,"11,364.71","10,633.44","11,924.34","9,985.16",5.00B,6.85%
2001年11月,"12,931.71","11,362.01","13,790.72","11,176.99",5.96B,13.79%
2001年12月,"13,577.57","12,913.88","13,969.45","12,809.18",5.29B,4.99%
2002年1月,"12,721.45","13,585.79","14,412.54","12,300.70",5.18B,-6.31%
2002年2月,"14,033.29","12,722.73","14,251.38","12,414.79",4.22B,10.31%
2002年3月,"13,254.55","14,047.42","14,495.28","13,182.83",5.01B,-5.55%
2002年4月,"13,085.12","13,253.00","13,871.70","13,031.59",5.05B,-1.28%
2002年5月,"12,861.43","13,088.29","13,090.11","11,943.26",5.00B,-1.71%
2002年6月,"11,139.16","12,858.70","12,919.10","10,246.96",5.02B,-13.39%
2002年7月,"9,762.59","11,137.78","11,172.81","9,155.37",6.05B,-12.36%
2002年8月,"10,382.20","9,781.76","10,604.30","9,016.73",7.78B,6.35%
2002年9月,"8,622.54","10,382.72","10,477.18","8,352.30",5.25B,-16.95%
2002年10月,"10,167.71","8,642.43","10,241.12","8,224.61",7.06B,17.92%
2002年11月,"10,508.81","10,172.28","10,518.71","9,569.19",5.41B,3.35%
2002年12月,"11,268.47","10,516.98","11,648.37","10,307.17",6.16B,7.23%
2003年1月,"10,941.09","11,290.76","12,349.75","10,456.63",7.17B,-2.91%
2003年2月,"10,280.61","10,943.23","11,067.09","9,968.08",5.12B,-6.04%
2003年3月,"11,273.63","10,262.88","11,420.99","10,104.25",5.27B,9.66%
2003年4月,"12,556.70","11,282.62","12,819.92","11,282.62",7.24B,11.38%
2003年5月,"13,421.60","12,564.69","13,564.80","12,541.69",7.09B,6.89%
2003年6月,"12,972.58","13,441.01","14,072.35","12,894.51",6.41B,-3.35%
2003年7月,"13,571.73","12,967.27","13,946.96","12,893.22",5.06B,4.62%
2003年8月,"15,174.49","13,578.72","15,252.36","12,756.58",6.49B,11.81%
2003年9月,"16,010.67","15,174.49","17,104.03","15,074.71",7.98B,5.51%
2003年10月,"17,982.49","16,009.83","18,659.96","16,009.83",8.46B,12.32%
2003年11月,"20,183.97","17,982.80","20,187.96","17,982.80",6.40B,12.24%
2003年12月,"22,236.39","20,183.97","22,310.27","20,183.97",6.87B,10.17%
2004年1月,"21,851.44","22,232.53","24,518.15","21,649.30",8.28B,-1.73%
2004年2月,"21,755.02","21,841.74","23,374.24","20,091.65",6.29B,-0.44%
2004年3月,"22,142.26","21,760.52","23,372.87","20,755.57",7.35B,1.78%
2004年4月,"19,607.23","22,142.26","23,260.41","19,508.19",6.51B,-11.45%
2004年5月,"19,544.67","19,621.85","20,342.10","17,601.07",7.13B,-0.32%
2004年6月,"21,148.91","19,544.72","21,183.47","19,176.53",5.34B,8.21%
2004年7月,"22,336.87","21,152.18","22,676.00","20,821.24",5.29B,5.62%
2004年8月,"22,803.19","22,341.86","23,380.94","21,177.53",5.41B,2.09%
2004年9月,"23,245.24","22,802.51","23,484.89","21,738.88",4.95B,1.94%
2004年10月,"23,052.18","23,245.88","24,362.04","22,389.55",4.16B,-0.83%
2004年11月,"25,128.33","23,049.70","25,160.26","22,940.68",5.29B,9.01%
2004年12月,"26,196.25","25,129.09","26,269.62","24,451.57",6.91B,4.25%
2005年1月,"24,352.94","26,193.48","26,492.24","23,533.84",2.34B,-7.04%
2005年2月,"28,139.13","24,392.09","28,778.40","24,073.23",2.32B,15.55%
2005年3月,"26,610.65","28,135.07","29,584.21","25,760.87",2.78B,-5.43%
2005年4月,"24,843.70","26,612.16","27,178.18","24,154.13",2.55B,-6.64%
2005年5月,"25,207.07","24,847.23","25,808.21","23,679.65",2.24B,1.46%
2005年6月,"25,051.21","25,209.31","26,755.09","24,224.34",2.56B,-0.62%
2005年7月,"26,042.36","25,051.21","26,305.77","24,192.36",2.47B,3.96%
2005年8月,"28,044.83","26,042.36","28,071.81","25,733.64",2.59B,7.69%
2005年9月,"31,583.79","28,043.51","31,583.79","27,798.63",2.43B,12.62%
2005年10月,"30,193.51","31,581.50","32,051.51","28,161.24",2.55B,-4.40%
2005年11月,"31,916.76","30,193.51","32,350.47","29,948.18",1.76B,5.71%
2005年12月,"33,455.94","31,920.61","33,837.27","31,920.61",2.29B,4.82%
2006年1月,"38,382.80","33,461.54","38,803.99","32,860.17",2.55B,14.73%
2006年2月,"38,610.39","38,382.33","38,978.05","35,891.24",2.61B,0.59%
2006年3月,"37,951.97","38,610.39","39,394.91","36,084.50",2.79B,-1.71%
2006年4月,"40,363.42","37,951.97","40,424.95","37,816.41",2.22B,6.35%
2006年5月,"36,530.04","40,364.79","42,061.59","34,911.34",3.54B,-9.50%
2006年6月,"36,630.66","36,531.41","38,437.12","32,057.32",2.54B,0.28%
2006年7月,"37,077.12","36,628.58","37,600.63","34,590.83",1.87B,1.22%
2006年8月,"36,232.22","37,077.12","38,172.37","35,122.96",2.36B,-2.28%
2006年9月,"36,449.40","36,232.22","37,739.46","34,127.48",2.39B,0.60%
2006年10月,"39,262.79","36,450.33","39,843.16","36,437.55",2.40B,7.72%
2006年11月,"41,931.84","39,278.99","42,308.39","39,278.99",3.41B,6.80%
2006年12月,"44,473.71","41,929.93","44,674.75","41,192.16",1.96B,6.06%
2007年1月,"44,641.60","44,476.48","45,387.98","41,266.21",2.66B,0.38%
2007年2月,"43,892.31","44,642.33","46,752.13","42,570.93",2.32B,-1.68%
2007年3月,"45,804.66","43,886.08","45,949.59","41,117.02",2.90B,4.36%
2007年4月,"48,956.39","45,804.66","49,856.49","45,225.23",2.79B,6.88%
2007年5月,"52,268.46","48,954.51","52,877.49","48,952.66",2.31B,6.77%
2007年6月,"54,392.06","52,270.96","55,003.28","50,884.50",2.01B,4.06%
2007年7月,"54,182.50","54,396.23","58,292.88","52,627.44",1.06B,-0.39%
2007年8月,"54,637.24","54,170.45","55,615.84","44,937.65",1.15B,0.84%
2007年9月,"60,465.06","54,641.11","61,054.34","52,320.99",106.33M,10.67%
2007年10月,"65,317.70","60,465.06","65,948.88","59,472.98",142.90M,8.03%
2007年11月,"63,006.16","65,316.79","65,316.86","58,095.92",111.71M,-3.54%
2007年12月,"63,886.10","63,018.43","66,528.63","59,414.24",52.39M,1.40%
2008年1月,"59,490.40","63,884.68","63,906.07","53,010.96",75.01M,-6.88%
2008年2月,"63,489.30","59,490.90","66,005.16","58,029.70",64.97M,6.72%
2008年3月,"60,968.07","63,496.48","65,044.79","57,824.19",48.38M,-3.97%
2008年4月,"67,868.45","60,965.07","68,037.83","60,965.07",21.48M,11.32%
2008年5月,"72,592.50","67,868.88","73,920.38","67,865.02",25.86M,6.96%
2008年6月,"65,017.58","72,592.50","72,592.50","63,688.90",24.53M,-10.43%
2008年7月,"59,505.17","65,017.58","65,017.58","56,417.98",28.04M,-8.48%
2008年8月,"55,680.41","59,505.17","59,505.17","52,344.56",22.83M,-6.43%
2008年9月,"49,541.27","55,665.33","55,665.33","43,766.34",35.44M,-11.03%
2008年10月,"37,256.84","49,537.66","49,833.82","29,435.11",46.44M,-24.80%
2008年11月,"36,595.87","37,260.65","41,002.95","31,080.99",33.45M,-1.77%
2008年12月,"37,550.31","36,595.87","40,497.88","33,798.48",32.44M,2.61%
2009年1月,"39,300.79","37,550.31","42,525.21","36,743.71",33.50M,4.66%
2009年2月,"38,183.31","39,296.48","43,441.48","37,324.44",30.07M,-2.84%
2009年3月,"40,925.90","38,179.80","42,680.00","35,721.80",35.34M,7.18%
2009年4月,"47,289.50","40,917.90","48,125.70","40,256.20",34.55M,15.55%
2009年5月,"53,197.70","47,289.50","53,805.90","47,289.50",35.24M,12.49%
2009年6月,"51,465.50","53,202.40","54,955.20","49,130.00",30.45M,-3.26%
2009年7月,"54,765.70","51,464.00","55,083.20","48,261.80",29.46M,6.41%
2009年8月,"56,489.00","54,765.70","58,633.70","54,765.70",27.93M,3.15%
2009年9月,"61,517.90","56,489.40","62,017.00","55,338.90",28.07M,8.90%
2009年10月,"61,545.50","61,519.00","67,529.90","59,677.90",33.94M,0.04%
2009年11月,"67,044.40","61,539.20","68,059.60","60,724.00",30.95M,8.93%
2009年12月,"68,588.40","67,050.80","69,785.40","65,925.20",25.86M,2.30%
2010年1月,"65,401.80","68,587.20","71,068.10","64,541.50",32.87M,-4.65%
2010年2月,"66,503.30","65,402.30","68,119.60","61,341.10",28.14M,1.68%
2010年3月,"70,371.50","66,510.90","70,486.20","66,510.90",37.82M,5.82%
2010年4月,"67,529.70","70,374.50","71,989.20","65,914.20",34.29M,-4.04%
2010年5月,"63,046.50","67,533.80","67,968.70","57,633.90",52.41M,-6.64%
2010年6月,"60,935.90","63,033.10","65,830.90","60,935.90",36.58M,-3.35%
2010年7月,"67,515.40","60,934.60","67,608.10","60,055.70",34.78M,10.80%
2010年8月,"65,145.50","67,523.90","68,753.80","63,803.90",38.36M,-3.51%
2010年9月,"69,429.80","65,154.30","69,736.80","65,154.30",43.84M,6.58%
2010年10月,"70,673.30","69,438.20","72,139.60","68,847.00",48.43M,1.79%
2010年11月,"67,705.40","70,686.20","73,103.30","67,102.90",34.13M,-4.20%
2010年12月,"69,304.80","67,731.20","70,589.10","66,947.70",42.49M,2.36%
2011年1月,"66,574.90","69,310.00","71,923.80","65,897.70",41.88M,-3.94%
2011年2月,"67,383.20","66,574.90","68,225.70","64,016.40",48.66M,1.21%
2011年3月,"68,586.70","67,380.70","68,606.10","65,463.00",45.97M,1.79%
2011年4月,"66,132.90","68,588.10","70,107.70","65,105.30",43.54M,-3.58%
2011年5月,"64,620.10","66,119.40","66,500.30","61,658.70",48.36M,-2.29%
2011年6月,"62,403.60","64,616.40","64,978.80","60,489.30",39.74M,-3.43%
2011年7月,"58,823.50","62,403.60","63,891.30","58,009.00",41.72M,-5.74%
2011年8月,"56,495.10","58,823.50","59,541.90","47,793.50",72.29M,-3.96%
2011年9月,"52,324.40","56,498.20","58,589.30","51,897.40",55.53M,-7.38%
2011年10月,"58,338.40","52,319.00","59,901.50","49,432.90",53.85M,11.49%
2011年11月,"56,875.00","58,300.30","59,616.40","54,537.40",48.81M,-2.51%
2011年12月,"56,754.10","56,876.10","59,576.00","55,298.30",51.41M,-0.21%
2012年1月,"63,072.30","56,755.10","63,804.70","56,649.30",55.12M,11.13%
2012年2月,"65,811.70","63,085.10","66,661.70","63,085.10",52.92M,4.34%
2012年3月,"64,511.00","65,812.00","68,970.00","64,095.70",55.59M,-1.98%
2012年4月,"61,820.30","64,514.60","65,593.20","60,897.30",54.26M,-4.17%
2012年5月,"54,490.40","61,820.30","62,783.00","53,028.10",77.09M,-11.86%
2012年6月,"54,354.60","54,488.10","57,611.50","52,271.30",62.93M,-0.25%
2012年7月,"56,097.10","54,355.40","57,465.90","52,212.90",59.28M,3.21%
2012年8月,"57,061.50","56,091.00","60,208.90","55,239.00",76.30M,1.72%
2012年9月,"59,175.90","57,065.10","63,428.30","56,202.50",70.74M,3.71%
